s,age,PFT,relative_mean
SSP1-RCP2.6,82,Temperate broadleaf,0.04017319203730927
SSP1-RCP2.6,82,Conifers (other),0.18548009956778364
SSP1-RCP2.6,82,Pioneering broadleaf,0.41168955356565107
SSP1-RCP2.6,82,Needleleaf evergreen,0.3535911779986654
SSP1-RCP2.6,83,Non-tree V.,0.008619544389969536
SSP1-RCP2.6,83,Temperate broadleaf,0.040483560590690346
SSP1-RCP2.6,83,Conifers (other),0.18437591522163163
SSP1-RCP2.6,83,Pioneering broadleaf,0.4128106155058502
SSP1-RCP2.6,83,Needleleaf evergreen,0.3537103642918647
SSP1-RCP2.6,84,Non-tree V.,0.00816940400655947
SSP1-RCP2.6,84,Temperate broadleaf,0.04079516570378337
SSP1-RCP2.6,84,Conifers (other),0.18326369572177864
SSP1-RCP2.6,84,Pioneering broadleaf,0.4138749322426427
SSP1-RCP2.6,84,Needleleaf evergreen,0.3538968023252332
SSP1-RCP2.6,85,Non-tree V.,0.00774292785350182
SSP1-RCP2.6,85,Temperate broadleaf,0.041102223371855616
SSP1-RCP2.6,85,Conifers (other),0.18217525421424965
SSP1-RCP2.6,85,Pioneering broadleaf,0.4149291785509444
SSP1-RCP2.6,85,Needleleaf evergreen,0.3540504160094432
SSP1-RCP2.6,86,Non-tree V.,0.007486935080164018
SSP1-RCP2.6,86,Temperate broadleaf,0.041417433318217824
SSP1-RCP2.6,86,Conifers (other),0.1809675771577525
SSP1-RCP2.6,86,Pioneering broadleaf,0.41598241815089165
SSP1-RCP2.6,86,Needleleaf evergreen,0.35414563629298074
SSP1-RCP2.6,87,Non-tree V.,0.00716660446280561
SSP1-RCP2.6,87,Temperate broadleaf,0.04170731057835668
SSP1-RCP2.6,87,Conifers (other),0.17988084828556042
SSP1-RCP2.6,87,Pioneering broadleaf,0.41692647538757494
SSP1-RCP2.6,87,Needleleaf evergreen,0.3543187612857054
SSP1-RCP2.6,88,Non-tree V.,0.00691329505081388
SSP1-RCP2.6,88,Temperate broadleaf,0.04203251763108792
SSP1-RCP2.6,88,Conifers (other),0.17877996709201527
SSP1-RCP2.6,88,Pioneering broadleaf,0.41788239545482264
SSP1-RCP2.6,88,Needleleaf evergreen,0.354391824771266
SSP1-RCP2.6,89,Non-tree V.,0.006804089736980261
SSP1-RCP2.6,89,Temperate broadleaf,0.04233714792430274
SSP1-RCP2.6,89,Conifers (other),0.17762269954303628
SSP1-RCP2.6,89,Pioneering broadleaf,0.4188228219392539
SSP1-RCP2.6,89,Needleleaf evergreen,0.3544132408564299
SSP1-RCP2.6,90,Non-tree V.,0.006567551090824163
SSP1-RCP2.6,90,Temperate broadleaf,0.04262984977439617
SSP1-RCP2.6,90,Conifers (other),0.17651155744808908
SSP1-RCP2.6,90,Pioneering broadleaf,0.41978995804630215
SSP1-RCP2.6,90,Needleleaf evergreen,0.3545010836403853
SSP1-RCP2.6,91,Non-tree V.,0.006417638155741828
SSP1-RCP2.6,91,Temperate broadleaf,0.042905383700721035
SSP1-RCP2.6,91,Conifers (other),0.17548457387161848
SSP1-RCP2.6,91,Pioneering broadleaf,0.42059920228281245
SSP1-RCP2.6,91,Needleleaf evergreen,0.35459320198910976
SSP1-RCP2.6,92,Non-tree V.,0.006491819625673853
SSP1-RCP2.6,92,Temperate broadleaf,0.04318161907143811
SSP1-RCP2.6,92,Conifers (other),0.1744020958827812
SSP1-RCP2.6,92,Pioneering broadleaf,0.4213631708734211
SSP1-RCP2.6,92,Needleleaf evergreen,0.35456129454668656
SSP1-RCP2.6,93,Non-tree V.,0.006389243630388501
SSP1-RCP2.6,93,Temperate broadleaf,0.04345617065058693
SSP1-RCP2.6,93,Conifers (other),0.17329684873040135
SSP1-RCP2.6,93,Pioneering broadleaf,0.4221315696374319
SSP1-RCP2.6,93,Needleleaf evergreen,0.3547261673511916
SSP1-RCP2.6,94,Non-tree V.,0.006215087134034816
SSP1-RCP2.6,94,Temperate broadleaf,0.04374781311340868
SSP1-RCP2.6,94,Conifers (other),0.17231523088027825
SSP1-RCP2.6,94,Pioneering broadleaf,0.42287894090520395
SSP1-RCP2.6,94,Needleleaf evergreen,0.35484292796707323
SSP1-RCP2.6,95,Non-tree V.,0.0061463863910501465
SSP1-RCP2.6,95,Temperate broadleaf,0.04403239521497824
SSP1-RCP2.6,95,Conifers (other),0.1713660756096588
SSP1-RCP2.6,95,Pioneering broadleaf,0.4235461316743819
SSP1-RCP2.6,95,Needleleaf evergreen,0.3549090111099356
SSP1-RCP2.6,96,Non-tree V.,0.006014103936165561
SSP1-RCP2.6,96,Temperate broadleaf,0.04430450982453416
SSP1-RCP2.6,96,Conifers (other),0.17051945954962514
SSP1-RCP2.6,96,Pioneering broadleaf,0.42410644146663723
SSP1-RCP2.6,96,Needleleaf evergreen,0.3550554852230379
SSP1-RCP2.6,97,Non-tree V.,0.006082381157368214
SSP1-RCP2.6,97,Temperate broadleaf,0.04457145174966306
SSP1-RCP2.6,97,Conifers (other),0.16949075950544834
SSP1-RCP2.6,97,Pioneering broadleaf,0.4247605601513994
SSP1-RCP2.6,97,Needleleaf evergreen,0.35509484743611885
SSP1-RCP2.6,98,Non-tree V.,0.006014186271634111
SSP1-RCP2.6,98,Temperate broadleaf,0.04483037060229829
SSP1-RCP2.6,98,Conifers (other),0.16850326490159503
SSP1-RCP2.6,98,Pioneering broadleaf,0.4253915185705528
SSP1-RCP2.6,98,Needleleaf evergreen,0.35526065965391396
SSP1-RCP2.6,99,Non-tree V.,0.006104234503797624
SSP1-RCP2.6,99,Temperate broadleaf,0.04508549819113172
SSP1-RCP2.6,99,Conifers (other),0.16749917365916522
SSP1-RCP2.6,99,Pioneering broadleaf,0.4260203102616604
SSP1-RCP2.6,99,Needleleaf evergreen,0.3552907833842449
SSP1-RCP2.6,100,Non-tree V.,0.006214612369052634
SSP1-RCP2.6,100,Temperate broadleaf,0.04535572231865701
SSP1-RCP2.6,100,Conifers (other),0.16654355650546085
SSP1-RCP2.6,100,Pioneering broadleaf,0.42660857112742645
SSP1-RCP2.6,100,Needleleaf evergreen,0.3552775376794076
SSP1-RCP2.6,101,Non-tree V.,0.006150452372175388
SSP1-RCP2.6,101,Temperate broadleaf,0.0451915192241613
SSP1-RCP2.6,101,Conifers (other),0.16488624053554696
SSP1-RCP2.6,101,Pioneering broadleaf,0.42895839258978924
SSP1-RCP2.6,101,Needleleaf evergreen,0.35481339527832884
SSP1-RCP2.6,102,Non-tree V.,0.006114528246058806
SSP1-RCP2.6,102,Temperate broadleaf,0.04496323550454253
SSP1-RCP2.6,102,Conifers (other),0.1638684494084333
SSP1-RCP2.6,102,Pioneering broadleaf,0.4302723105676425
SSP1-RCP2.6,102,Needleleaf evergreen,0.35478147627332296
SSP1-RCP2.6,103,Non-tree V.,0.006210673023832536
SSP1-RCP2.6,103,Temperate broadleaf,0.04537190584593518
SSP1-RCP2.6,103,Conifers (other),0.16313414683654848
SSP1-RCP2.6,103,Pioneering broadleaf,0.43115791862638386
SSP1-RCP2.6,103,Needleleaf evergreen,0.35412535566729914
SSP1-RCP2.6,104,Non-tree V.,0.00604991173093471
SSP1-RCP2.6,104,Temperate broadleaf,0.04563407259551952
SSP1-RCP2.6,104,Conifers (other),0.16211033571058517
SSP1-RCP2.6,104,Pioneering broadleaf,0.43223180238615067
SSP1-RCP2.6,104,Needleleaf evergreen,0.353973877576813
SSP1-RCP2.6,105,Non-tree V.,0.006271148121054022
SSP1-RCP2.6,105,Temperate broadleaf,0.04572438413534844
SSP1-RCP2.6,105,Conifers (other),0.16007777130007353
SSP1-RCP2.6,105,Pioneering broadleaf,0.4348265795721479
SSP1-RCP2.6,105,Needleleaf evergreen,0.3531001168713768
SSP1-RCP2.6,106,Non-tree V.,0.006370780892622976
SSP1-RCP2.6,106,Temperate broadleaf,0.045835634727856296
SSP1-RCP2.6,106,Conifers (other),0.15954594447241963
SSP1-RCP2.6,106,Pioneering broadleaf,0.4368287698431311
SSP1-RCP2.6,106,Needleleaf evergreen,0.3514188700639671
SSP1-RCP2.6,107,Non-tree V.,0.006536436607253418
SSP1-RCP2.6,107,Temperate broadleaf,0.04610045100004141
SSP1-RCP2.6,107,Conifers (other),0.15868719684270544
SSP1-RCP2.6,107,Pioneering broadleaf,0.43758186194808674
SSP1-RCP2.6,107,Needleleaf evergreen,0.3510940536019086
SSP1-RCP2.6,108,Non-tree V.,0.006931047633450686
SSP1-RCP2.6,108,Temperate broadleaf,0.046550749114621516
SSP1-RCP2.6,108,Conifers (other),0.15771599554521018
SSP1-RCP2.6,108,Pioneering broadleaf,0.438951994898295
SSP1-RCP2.6,108,Needleleaf evergreen,0.3498502128084225
SSP1-RCP2.6,109,Non-tree V.,0.0071051671892781035
SSP1-RCP2.6,109,Temperate broadleaf,0.04702395172663867
SSP1-RCP2.6,109,Conifers (other),0.1567916547482317
SSP1-RCP2.6,109,Pioneering broadleaf,0.43942971195055386
SSP1-RCP2.6,109,Needleleaf evergreen,0.3496495143852993
SSP1-RCP2.6,110,Non-tree V.,0.007801460948767504
SSP1-RCP2.6,110,Temperate broadleaf,0.04758398348156492
SSP1-RCP2.6,110,Conifers (other),0.1556621622932951
SSP1-RCP2.6,110,Pioneering broadleaf,0.4416238170450474
SSP1-RCP2.6,110,Needleleaf evergreen,0.34732857623132263
SSP1-RCP2.6,111,Non-tree V.,0.008257500994726394
SSP1-RCP2.6,111,Temperate broadleaf,0.04749754012549195
SSP1-RCP2.6,111,Conifers (other),0.15528913970613448
SSP1-RCP2.6,111,Pioneering broadleaf,0.4425552379674828
SSP1-RCP2.6,111,Needleleaf evergreen,0.3464005812061624
SSP1-RCP2.6,112,Non-tree V.,0.008135253350394282
SSP1-RCP2.6,112,Temperate broadleaf,0.048069671673214874
SSP1-RCP2.6,112,Conifers (other),0.15514457766020207
SSP1-RCP2.6,112,Pioneering broadleaf,0.4425775711126353
SSP1-RCP2.6,112,Needleleaf evergreen,0.3460729262035508
SSP1-RCP2.6,113,Non-tree V.,0.008744477717899012
SSP1-RCP2.6,113,Temperate broadleaf,0.04704616075923414
SSP1-RCP2.6,113,Conifers (other),0.15452441550983056
SSP1-RCP2.6,113,Pioneering broadleaf,0.44522856791670273
SSP1-RCP2.6,113,Needleleaf evergreen,0.34445637809633306
SSP1-RCP2.6,114,Non-tree V.,0.009234491719386348
SSP1-RCP2.6,114,Temperate broadleaf,0.04610275463943083
SSP1-RCP2.6,114,Conifers (other),0.15392083587841532
SSP1-RCP2.6,114,Pioneering broadleaf,0.44549561165038365
SSP1-RCP2.6,114,Needleleaf evergreen,0.34524630611238133
SSP1-RCP2.6,115,Non-tree V.,0.009262147049674926
SSP1-RCP2.6,115,Temperate broadleaf,0.04599824495950606
SSP1-RCP2.6,115,Conifers (other),0.1530884161695082
SSP1-RCP2.6,115,Pioneering broadleaf,0.4478680990705864
SSP1-RCP2.6,115,Needleleaf evergreen,0.3437830927507233
SSP1-RCP2.6,116,Non-tree V.,0.009510577343470598
SSP1-RCP2.6,116,Temperate broadleaf,0.04672231013955026
SSP1-RCP2.6,116,Conifers (other),0.15039506272952718
SSP1-RCP2.6,116,Pioneering broadleaf,0.4468269091897128
SSP1-RCP2.6,116,Needleleaf evergreen,0.34654514059773894
SSP1-RCP2.6,117,Non-tree V.,0.009660647819012373
SSP1-RCP2.6,117,Temperate broadleaf,0.04711021699727517
SSP1-RCP2.6,117,Conifers (other),0.14953549026167617
SSP1-RCP2.6,117,Pioneering broadleaf,0.44646284449231305
SSP1-RCP2.6,117,Needleleaf evergreen,0.3472308004297229
SSP1-RCP2.6,118,Non-tree V.,0.009462500872520456
SSP1-RCP2.6,118,Temperate broadleaf,0.04837396013758564
SSP1-RCP2.6,118,Conifers (other),0.1482160905313741
SSP1-RCP2.6,118,Pioneering broadleaf,0.44601778956519633
SSP1-RCP2.6,118,Needleleaf evergreen,0.3479296588933254
SSP1-RCP2.6,119,Non-tree V.,0.01034821822331799
SSP1-RCP2.6,119,Temperate broadleaf,0.05022897262342857
SSP1-RCP2.6,119,Conifers (other),0.14662528494286242
SSP1-RCP2.6,119,Pioneering broadleaf,0.4435603235819847
SSP1-RCP2.6,119,Needleleaf evergreen,0.34923720062840563
SSP1-RCP2.6,120,Non-tree V.,0.011070199950239223
SSP1-RCP2.6,120,Temperate broadleaf,0.05336447909796178
SSP1-RCP2.6,120,Conifers (other),0.1473187016730417
SSP1-RCP2.6,120,Pioneering broadleaf,0.44127284906989644
SSP1-RCP2.6,120,Needleleaf evergreen,0.3469737702088603
SSP1-RCP2.6,121,Non-tree V.,0.010981829244334185
SSP1-RCP2.6,121,Temperate broadleaf,0.054587178816239326
SSP1-RCP2.6,121,Conifers (other),0.147363661221084
SSP1-RCP2.6,121,Pioneering broadleaf,0.4449795421557818
SSP1-RCP2.6,121,Needleleaf evergreen,0.3420877885625594
SSP1-RCP2.6,122,Non-tree V.,0.010888217446931766
SSP1-RCP2.6,122,Temperate broadleaf,0.05372645907294966
SSP1-RCP2.6,122,Conifers (other),0.14839357585740034
SSP1-RCP2.6,122,Pioneering broadleaf,0.445321238971723
SSP1-RCP2.6,122,Needleleaf evergreen,0.34167050865099485
SSP1-RCP2.6,123,Non-tree V.,0.00902537845714293
SSP1-RCP2.6,123,Temperate broadleaf,0.052494865496446795
SSP1-RCP2.6,123,Conifers (other),0.1446219829864949
SSP1-RCP2.6,123,Pioneering broadleaf,0.44692408022466384
SSP1-RCP2.6,123,Needleleaf evergreen,0.34693369283525155
SSP1-RCP2.6,124,Non-tree V.,0.011383055428896808
SSP1-RCP2.6,124,Temperate broadleaf,0.05384575237152536
SSP1-RCP2.6,124,Conifers (other),0.14528848799446142
SSP1-RCP2.6,124,Pioneering broadleaf,0.4156015128430526
SSP1-RCP2.6,124,Needleleaf evergreen,0.37388119136206355
SSP1-RCP2.6,125,Non-tree V.,0.012736402314516893
SSP1-RCP2.6,125,Temperate broadleaf,0.05369325061756303
SSP1-RCP2.6,125,Conifers (other),0.1339837553128295
SSP1-RCP2.6,125,Pioneering broadleaf,0.4270508108445956
SSP1-RCP2.6,125,Needleleaf evergreen,0.372535780910495
SSP5-RCP8.5,0,Non-tree V.,0
SSP5-RCP8.5,0,Temperate broadleaf,0
SSP5-RCP8.5,0,Conifers (other),0
SSP5-RCP8.5,0,Pioneering broadleaf,0
SSP5-RCP8.5,0,Needleleaf evergreen,0
SSP5-RCP8.5,1,Non-tree V.,0
SSP5-RCP8.5,1,Temperate broadleaf,0
SSP5-RCP8.5,1,Conifers (other),0
SSP5-RCP8.5,1,Pioneering broadleaf,0
SSP5-RCP8.5,1,Needleleaf evergreen,0
SSP5-RCP8.5,2,Non-tree V.,0.909647251846036
SSP5-RCP8.5,2,Temperate broadleaf,0.0013101295988115463
SSP5-RCP8.5,2,Conifers (other),0.04719121989526746
SSP5-RCP8.5,2,Pioneering broadleaf,0.033737201334366924
SSP5-RCP8.5,2,Needleleaf evergreen,0.00811419732551803
SSP5-RCP8.5,3,Non-tree V.,0.8929366623714724
SSP5-RCP8.5,3,Temperate broadleaf,0.0034055178708010786
SSP5-RCP8.5,3,Conifers (other),0.050861671452133085
SSP5-RCP8.5,3,Pioneering broadleaf,0.04177369657374868
SSP5-RCP8.5,3,Needleleaf evergreen,0.011022451731844822
SSP5-RCP8.5,4,Non-tree V.,0.8687732259744393
SSP5-RCP8.5,4,Temperate broadleaf,0.005030587313079592
SSP5-RCP8.5,4,Conifers (other),0.05879135813963131
SSP5-RCP8.5,4,Pioneering broadleaf,0.05401354734026297
SSP5-RCP8.5,4,Needleleaf evergreen,0.01339128123258678
SSP5-RCP8.5,5,Non-tree V.,0.8322943824106815
SSP5-RCP8.5,5,Temperate broadleaf,0.007035385412843316
SSP5-RCP8.5,5,Conifers (other),0.07304554637434862
SSP5-RCP8.5,5,Pioneering broadleaf,0.07074602139386464
SSP5-RCP8.5,5,Needleleaf evergreen,0.01687866440826182
SSP5-RCP8.5,6,Non-tree V.,0.7896573439277013
SSP5-RCP8.5,6,Temperate broadleaf,0.009156865039602956
SSP5-RCP8.5,6,Conifers (other),0.09060094447828483
SSP5-RCP8.5,6,Pioneering broadleaf,0.08973614516183229
SSP5-RCP8.5,6,Needleleaf evergreen,0.02084870139257868
SSP5-RCP8.5,7,Non-tree V.,0.7150757876190806
SSP5-RCP8.5,7,Temperate broadleaf,0.013799065235240965
SSP5-RCP8.5,7,Conifers (other),0.10990224740353059
SSP5-RCP8.5,7,Pioneering broadleaf,0.11619451689504945
SSP5-RCP8.5,7,Needleleaf evergreen,0.04502838284709829
SSP5-RCP8.5,8,Non-tree V.,0.6638170978611218
SSP5-RCP8.5,8,Temperate broadleaf,0.01724323649203947
SSP5-RCP8.5,8,Conifers (other),0.12570369153283636
SSP5-RCP8.5,8,Pioneering broadleaf,0.14170159945987854
SSP5-RCP8.5,8,Needleleaf evergreen,0.051534374654123596
SSP5-RCP8.5,9,Non-tree V.,0.6067609398629858
SSP5-RCP8.5,9,Temperate broadleaf,0.02133649978310025
SSP5-RCP8.5,9,Conifers (other),0.1412627047191245
SSP5-RCP8.5,9,Pioneering broadleaf,0.17010273481286267
SSP5-RCP8.5,9,Needleleaf evergreen,0.06053712082192725
SSP5-RCP8.5,10,Non-tree V.,0.552454855091282
SSP5-RCP8.5,10,Temperate broadleaf,0.026012018204337656
SSP5-RCP8.5,10,Conifers (other),0.15372917403184652
SSP5-RCP8.5,10,Pioneering broadleaf,0.19997495648397576
SSP5-RCP8.5,10,Needleleaf evergreen,0.06782899618855862
SSP5-RCP8.5,11,Non-tree V.,0.49913520225225005
SSP5-RCP8.5,11,Temperate broadleaf,0.030878509135713595
SSP5-RCP8.5,11,Conifers (other),0.16446974176533627
SSP5-RCP8.5,11,Pioneering broadleaf,0.23053203314579837
SSP5-RCP8.5,11,Needleleaf evergreen,0.07498451370090095
SSP5-RCP8.5,12,Non-tree V.,0.4468066392486619
SSP5-RCP8.5,12,Temperate broadleaf,0.03604759238311938
SSP5-RCP8.5,12,Conifers (other),0.1718515844491585
SSP5-RCP8.5,12,Pioneering broadleaf,0.26079999061164605
SSP5-RCP8.5,12,Needleleaf evergreen,0.08449419330741459
SSP5-RCP8.5,13,Non-tree V.,0.3988064314002388
SSP5-RCP8.5,13,Temperate broadleaf,0.04124277190961591
SSP5-RCP8.5,13,Conifers (other),0.17817984642713044
SSP5-RCP8.5,13,Pioneering broadleaf,0.2912959060622992
SSP5-RCP8.5,13,Needleleaf evergreen,0.09047504420071631
SSP5-RCP8.5,14,Non-tree V.,0.3526608808953447
SSP5-RCP8.5,14,Temperate broadleaf,0.04664518247901941
SSP5-RCP8.5,14,Conifers (other),0.1826482739854327
SSP5-RCP8.5,14,Pioneering broadleaf,0.3215257053093878
SSP5-RCP8.5,14,Needleleaf evergreen,0.09651995733081653
SSP5-RCP8.5,15,Non-tree V.,0.30953704639558893
SSP5-RCP8.5,15,Temperate broadleaf,0.052140612298724166
SSP5-RCP8.5,15,Conifers (other),0.1853691619837435
SSP5-RCP8.5,15,Pioneering broadleaf,0.3510860325893436
SSP5-RCP8.5,15,Needleleaf evergreen,0.10186714673259942
SSP5-RCP8.5,16,Non-tree V.,0.27024260654779436
SSP5-RCP8.5,16,Temperate broadleaf,0.057492314769784086
SSP5-RCP8.5,16,Conifers (other),0.18650401922924978
SSP5-RCP8.5,16,Pioneering broadleaf,0.3788926628234546
SSP5-RCP8.5,16,Needleleaf evergreen,0.1068683966297174
SSP5-RCP8.5,17,Non-tree V.,0.2353543781681294
SSP5-RCP8.5,17,Temperate broadleaf,0.06277274231487802
SSP5-RCP8.5,17,Conifers (other),0.18570379237227597
SSP5-RCP8.5,17,Pioneering broadleaf,0.40401444868250463
SSP5-RCP8.5,17,Needleleaf evergreen,0.11215463846221259
SSP5-RCP8.5,18,Non-tree V.,0.20586560390781958
SSP5-RCP8.5,18,Temperate broadleaf,0.06795039157572881
SSP5-RCP8.5,18,Conifers (other),0.18386081538372445
SSP5-RCP8.5,18,Pioneering broadleaf,0.4262400216216296
SSP5-RCP8.5,18,Needleleaf evergreen,0.1160831675110985
SSP5-RCP8.5,19,Non-tree V.,0.180650157106795
SSP5-RCP8.5,19,Temperate broadleaf,0.07322774071360162
SSP5-RCP8.5,19,Conifers (other),0.1810913181314626
SSP5-RCP8.5,19,Pioneering broadleaf,0.44530672205177246
SSP5-RCP8.5,19,Needleleaf evergreen,0.11972406199636715
SSP5-RCP8.5,20,Non-tree V.,0.1600494642572443
SSP5-RCP8.5,20,Temperate broadleaf,0.07863737649425416
SSP5-RCP8.5,20,Conifers (other),0.17749991057171652
SSP5-RCP8.5,20,Pioneering broadleaf,0.4610846330594812
SSP5-RCP8.5,20,Needleleaf evergreen,0.12272861561730485
SSP5-RCP8.5,21,Non-tree V.,0.14268717926423571
SSP5-RCP8.5,21,Temperate broadleaf,0.08433856252236605
SSP5-RCP8.5,21,Conifers (other),0.17353746846770737
SSP5-RCP8.5,21,Pioneering broadleaf,0.4740465576478548
SSP5-RCP8.5,21,Needleleaf evergreen,0.12539023209783734
SSP5-RCP8.5,22,Non-tree V.,0.12784640892310503
SSP5-RCP8.5,22,Temperate broadleaf,0.09038750774530957
SSP5-RCP8.5,22,Conifers (other),0.16935369567508904
SSP5-RCP8.5,22,Pioneering broadleaf,0.4845964725910769
SSP5-RCP8.5,22,Needleleaf evergreen,0.12781591506542098
SSP5-RCP8.5,23,Non-tree V.,0.11519989769153306
SSP5-RCP8.5,23,Temperate broadleaf,0.09674199234184157
SSP5-RCP8.5,23,Conifers (other),0.1653290912449484
SSP5-RCP8.5,23,Pioneering broadleaf,0.49287622327495667
SSP5-RCP8.5,23,Needleleaf evergreen,0.12985279544672051
SSP5-RCP8.5,24,Non-tree V.,0.10440357826101129
SSP5-RCP8.5,24,Temperate broadleaf,0.10342283183281079
SSP5-RCP8.5,24,Conifers (other),0.16130504341270874
SSP5-RCP8.5,24,Pioneering broadleaf,0.49911912357371796
SSP5-RCP8.5,24,Needleleaf evergreen,0.13174942291975128
SSP5-RCP8.5,25,Non-tree V.,0.09517729688870871
SSP5-RCP8.5,25,Temperate broadleaf,0.11051893151191866
SSP5-RCP8.5,25,Conifers (other),0.15747284486248966
SSP5-RCP8.5,25,Pioneering broadleaf,0.5033735128289849
SSP5-RCP8.5,25,Needleleaf evergreen,0.13345741390789825
SSP5-RCP8.5,26,Non-tree V.,0.08718812604600398
SSP5-RCP8.5,26,Temperate broadleaf,0.11791465064980525
SSP5-RCP8.5,26,Conifers (other),0.15390809663498953
SSP5-RCP8.5,26,Pioneering broadleaf,0.5059630420806867
SSP5-RCP8.5,26,Needleleaf evergreen,0.13502608458851423
SSP5-RCP8.5,27,Non-tree V.,0.08018214993535878
SSP5-RCP8.5,27,Temperate broadleaf,0.1256261091316536
SSP5-RCP8.5,27,Conifers (other),0.15045118096678958
SSP5-RCP8.5,27,Pioneering broadleaf,0.5072257516588654
SSP5-RCP8.5,27,Needleleaf evergreen,0.1365148083073349
SSP5-RCP8.5,28,Non-tree V.,0.07390211504177273
SSP5-RCP8.5,28,Temperate broadleaf,0.13343727788117934
SSP5-RCP8.5,28,Conifers (other),0.14735094206851765
SSP5-RCP8.5,28,Pioneering broadleaf,0.507410935898727
SSP5-RCP8.5,28,Needleleaf evergreen,0.13789872910980455
SSP5-RCP8.5,29,Non-tree V.,0.06832168119668616
SSP5-RCP8.5,29,Temperate broadleaf,0.14140634763049262
SSP5-RCP8.5,29,Conifers (other),0.14439959354531393
SSP5-RCP8.5,29,Pioneering broadleaf,0.5067186401246969
SSP5-RCP8.5,29,Needleleaf evergreen,0.13915373750280988
SSP5-RCP8.5,30,Non-tree V.,0.06340861819955843
SSP5-RCP8.5,30,Temperate broadleaf,0.14936904512802232
SSP5-RCP8.5,30,Conifers (other),0.1416247206508223
SSP5-RCP8.5,30,Pioneering broadleaf,0.5052244747363943
SSP5-RCP8.5,30,Needleleaf evergreen,0.1403731412852012
SSP5-RCP8.5,31,Non-tree V.,0.05910085884059016
SSP5-RCP8.5,31,Temperate broadleaf,0.15736502661764423
SSP5-RCP8.5,31,Conifers (other),0.13908079450498465
SSP5-RCP8.5,31,Pioneering broadleaf,0.5029953617591781
SSP5-RCP8.5,31,Needleleaf evergreen,0.14145795827760294
SSP5-RCP8.5,32,Non-tree V.,0.05529595306691223
SSP5-RCP8.5,32,Temperate broadleaf,0.1652601248396976
SSP5-RCP8.5,32,Conifers (other),0.13661892502962986
SSP5-RCP8.5,32,Pioneering broadleaf,0.5002822560292226
SSP5-RCP8.5,32,Needleleaf evergreen,0.1425427410345395
SSP5-RCP8.5,33,Non-tree V.,0.05182446219966182
SSP5-RCP8.5,33,Temperate broadleaf,0.1729885968710812
SSP5-RCP8.5,33,Conifers (other),0.13438244445062325
SSP5-RCP8.5,33,Pioneering broadleaf,0.4973111235082596
SSP5-RCP8.5,33,Needleleaf evergreen,0.14349337297037262
SSP5-RCP8.5,34,Non-tree V.,0.04854474371806073
SSP5-RCP8.5,34,Temperate broadleaf,0.18050514151937191
SSP5-RCP8.5,34,Conifers (other),0.13217567193095509
SSP5-RCP8.5,34,Pioneering broadleaf,0.4944299386646651
SSP5-RCP8.5,34,Needleleaf evergreen,0.14434450416694863
SSP5-RCP8.5,35,Non-tree V.,0.04553629600111114
SSP5-RCP8.5,35,Temperate broadleaf,0.18782034665877792
SSP5-RCP8.5,35,Conifers (other),0.13013646100849946
SSP5-RCP8.5,35,Pioneering broadleaf,0.4912545361585563
SSP5-RCP8.5,35,Needleleaf evergreen,0.1452523601730541
SSP5-RCP8.5,36,Non-tree V.,0.0428517143595454
SSP5-RCP8.5,36,Temperate broadleaf,0.1948989732805129
SSP5-RCP8.5,36,Conifers (other),0.1281381609703616
SSP5-RCP8.5,36,Pioneering broadleaf,0.48805884317338244
SSP5-RCP8.5,36,Needleleaf evergreen,0.14605230821619455
SSP5-RCP8.5,37,Non-tree V.,0.04032814271850107
SSP5-RCP8.5,37,Temperate broadleaf,0.20173365436354065
SSP5-RCP8.5,37,Conifers (other),0.12620775015097202
SSP5-RCP8.5,37,Pioneering broadleaf,0.4848703569648195
SSP5-RCP8.5,37,Needleleaf evergreen,0.1468600958021715
SSP5-RCP8.5,38,Non-tree V.,0.03794510920779019
SSP5-RCP8.5,38,Temperate broadleaf,0.20826304790850922
SSP5-RCP8.5,38,Conifers (other),0.12439624226974348
SSP5-RCP8.5,38,Pioneering broadleaf,0.4818814245733135
SSP5-RCP8.5,38,Needleleaf evergreen,0.1475141760406412
SSP5-RCP8.5,39,Non-tree V.,0.03581079313401996
SSP5-RCP8.5,39,Temperate broadleaf,0.21453956424188725
SSP5-RCP8.5,39,Conifers (other),0.1227051611846504
SSP5-RCP8.5,39,Pioneering broadleaf,0.4788100156349066
SSP5-RCP8.5,39,Needleleaf evergreen,0.14813446580454148
SSP5-RCP8.5,40,Non-tree V.,0.0337463031168278
SSP5-RCP8.5,40,Temperate broadleaf,0.2205478519486234
SSP5-RCP8.5,40,Conifers (other),0.121030460517542
SSP5-RCP8.5,40,Pioneering broadleaf,0.4758915095985635
SSP5-RCP8.5,40,Needleleaf evergreen,0.1487838748184466
SSP5-RCP8.5,41,Non-tree V.,0.03179938149468061
SSP5-RCP8.5,41,Temperate broadleaf,0.2262359581247493
SSP5-RCP8.5,41,Conifers (other),0.11944658732817373
SSP5-RCP8.5,41,Pioneering broadleaf,0.473122233644951
SSP5-RCP8.5,41,Needleleaf evergreen,0.14939583940744292
SSP5-RCP8.5,42,Non-tree V.,0.03007524452852903
SSP5-RCP8.5,42,Temperate broadleaf,0.2318012383016809
SSP5-RCP8.5,42,Conifers (other),0.1178629167814099
SSP5-RCP8.5,42,Pioneering broadleaf,0.4702353346326373
SSP5-RCP8.5,42,Needleleaf evergreen,0.15002526575573769
